date,yyyymm,Rfree,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other,NoDur_excess,Durbl_excess,Manuf_excess,Enrgy_excess,HiTec_excess,Telcm_excess,Shops_excess,Hlth_excess,Utils_excess,Other_excess,dp,ep,b/m,tbl,lty,tms,dfy,ntis,infl,ltr,dfr,svar,CRSP_SPvw,CRSP_SPvwx,dp_lag1,ep_lag1,b/m_lag1,tbl_lag1,lty_lag1,tms_lag1,dfy_lag1,ntis_lag1,infl_lag1,ltr_lag1,dfr_lag1,svar_lag1,CRSP_SPvw_lag1,CRSP_SPvwx_lag1
2001-11-01,200111,0.0017,0.0258,0.1501,0.0846,-0.0421,0.1589,0.0585,0.0981,0.0502,-0.0143,0.072,0.0241,0.1484,0.0829,-0.0438,0.1572,0.0568,0.0964,0.0485,-0.016,0.0703,-4.28218,-3.784187,0.133481,0.0187,0.0553,0.0366,0.0084,0.011162,-0.001688,-0.0471,0.0283,0.002189,0.078787,0.077259,-4.209781,-3.66616,0.144901,0.0216,0.0506,0.029,0.0088,0.010749,-0.003365,0.0464,-0.0027,0.00325,0.01954,0.018546
2001-12-01,200112,0.0015,0.0189,-0.0084,0.0264,0.0597,-0.0063,0.026,0.0434,-0.0282,0.0404,0.0368,0.0174,-0.0099,0.0249,0.0582,-0.0078,0.0245,0.0419,-0.0297,0.0389,0.0353,-4.289641,-3.839448,0.131218,0.0169,0.0575,0.0406,0.0128,0.013465,-0.003946,-0.0183,0.0093,0.001798,0.009051,0.007849,-4.28218,-3.784187,0.133481,0.0187,0.0553,0.0366,0.0084,0.011162,-0.001688,-0.0471,0.0283,0.002189,0.078787,0.077259
2002-01-01,200201,0.0014,0.0087,0.0285,0.0156,-0.0287,-0.0052,-0.0715,0.0261,-0.0241,-0.0433,-0.0156,0.0073,0.0271,0.0142,-0.0301,-0.0066,-0.0729,0.0247,-0.0255,-0.0447,-0.017,-4.274156,-3.823617,0.132561,0.0165,0.0569,0.0404,0.0132,0.011191,0.002264,0.0138,0.0037,0.002184,-0.014324,-0.01532,-4.289641,-3.839448,0.131218,0.0169,0.0575,0.0406,0.0128,0.013465,-0.003946,-0.0183,0.0093,0.001798,0.009051,0.007849
2002-02-01,200202,0.0013,0.0424,0.0327,0.0436,0.0556,-0.1315,-0.0275,-0.0015,-0.0045,-0.0036,-0.0025,0.0411,0.0314,0.0423,0.0543,-0.1328,-0.0288,-0.0028,-0.0058,-0.0049,-0.0038,-4.253383,-3.802497,0.130119,0.0172,0.0563,0.0391,0.0138,0.012499,0.003953,0.0115,0.0015,0.002568,-0.019481,-0.020973,-4.274156,-3.823617,0.132561,0.0165,0.0569,0.0404,0.0132,0.011191,0.002264,0.0138,0.0037,0.002184,-0.014324,-0.01532
2002-03-01,200203,0.0013,0.038,0.0689,0.0493,0.0769,0.065,0.0036,0.0209,0.0054,0.1029,0.0524,0.0367,0.0676,0.048,0.0756,0.0637,0.0023,0.0196,0.0041,0.1016,0.0511,-4.289675,-3.838442,0.236833,0.0179,0.0604,0.0425,0.013,0.013759,0.005624,-0.0436,0.0141,0.002015,0.037572,0.03669,-4.253383,-3.802497,0.130119,0.0172,0.0563,0.0391,0.0138,0.012499,0.003953,0.0115,0.0015,0.002568,-0.019481,-0.020973
2002-04-01,200204,0.0015,0.0212,0.0193,-0.0151,-0.0455,-0.119,-0.1276,-0.0162,-0.0755,-0.0042,-0.0275,0.0197,0.0178,-0.0166,-0.047,-0.1205,-0.1291,-0.0177,-0.077,-0.0057,-0.029,-4.219764,-3.747899,0.247732,0.0171,0.0575,0.0404,0.0127,0.015107,0.005593,0.041,-0.0157,0.00232,-0.061001,-0.061826,-4.289675,-3.838442,0.236833,0.0179,0.0604,0.0425,0.013,0.013759,0.005624,-0.0436,0.0141,0.002015,0.037572,0.03669
2002-05-01,200205,0.0014,0.0127,-0.0043,-0.0026,-0.0074,-0.0359,0.03,-0.0144,-0.0228,-0.0692,-0.0053,0.0113,-0.0057,-0.004,-0.0088,-0.0373,0.0286,-0.0158,-0.0242,-0.0706,-0.0067,-4.204157,-3.712336,0.248256,0.0173,0.0578,0.0405,0.0134,0.022277,0.0,0.0015,0.0098,0.004102,-0.0078,-0.009438,-4.219764,-3.747899,0.247732,0.0171,0.0575,0.0404,0.0127,0.015107,0.005593,0.041,-0.0157,0.00232,-0.061001,-0.061826
2002-06-01,200206,0.0013,-0.0605,-0.0816,-0.0298,0.0001,-0.1215,-0.144,-0.051,-0.0953,-0.0581,-0.0511,-0.0618,-0.0829,-0.0311,-0.0012,-0.1228,-0.1453,-0.0523,-0.0966,-0.0594,-0.0524,-4.12249,-3.611352,0.266573,0.017,0.0566,0.0396,0.0132,0.027523,0.000556,0.0187,-0.0114,0.003708,-0.071349,-0.072611,-4.204157,-3.712336,0.248256,0.0173,0.0578,0.0405,0.0134,0.022277,0.0,0.0015,0.0098,0.004102,-0.0078,-0.009438
2002-07-01,200207,0.0015,-0.0663,-0.1192,-0.0852,-0.1183,-0.097,-0.1167,-0.1143,-0.0276,-0.1214,-0.0637,-0.0678,-0.1207,-0.0867,-0.1198,-0.0985,-0.1182,-0.1158,-0.0291,-0.1229,-0.0652,-4.0452,-3.488749,0.282032,0.0168,0.0544,0.0376,0.0137,0.028441,0.001112,0.0303,-0.0209,0.015343,-0.073987,-0.075074,-4.12249,-3.611352,0.266573,0.017,0.0566,0.0396,0.0132,0.027523,0.000556,0.0187,-0.0114,0.003708,-0.071349,-0.072611
2002-08-01,200208,0.0014,0.0225,0.0062,-0.0129,0.0063,-0.0096,0.002,0.0184,0.0065,0.034,0.0113,0.0211,0.0048,-0.0143,0.0049,-0.011,0.0006,0.017,0.0051,0.0326,0.0099,-4.055095,-3.454868,0.284412,0.0162,0.051,0.0348,0.0121,0.024748,0.003331,0.0464,-0.0012,0.009409,0.007061,0.005401,-4.0452,-3.488749,0.282032,0.0168,0.0544,0.0376,0.0137,0.028441,0.001112,0.0303,-0.0209,0.015343,-0.073987,-0.075074
2002-09-01,200209,0.0014,-0.0773,-0.109,-0.0834,-0.0785,-0.166,-0.0985,-0.0944,-0.0589,-0.1088,-0.106,-0.0787,-0.1104,-0.0848,-0.0799,-0.1674,-0.0999,-0.0958,-0.0603,-0.1102,-0.1074,-3.943597,-3.301014,0.324555,0.0163,0.048,0.0317,0.0125,0.029299,0.00166,0.0417,-0.0087,0.007366,-0.108965,-0.110421,-4.055095,-3.454868,0.284412,0.0162,0.051,0.0348,0.0121,0.024748,0.003331,0.0464,-0.0012,0.009409,0.007061,0.005401
2002-10-01,200210,0.0014,0.0506,-0.0271,0.0378,0.0314,0.1937,0.2194,0.0572,0.0568,-0.0061,0.0638,0.0492,-0.0285,0.0364,0.03,0.1923,0.218,0.0558,0.0554,-0.0075,0.0624,-4.020714,-3.411479,0.293437,0.0158,0.0508,0.035,0.0141,0.025671,0.001657,-0.0294,0.0054,0.01159,0.088599,0.087103,-3.943597,-3.301014,0.324555,0.0163,0.048,0.0317,0.0125,0.029299,0.00166,0.0417,-0.0087,0.007366,-0.108965,-0.110421
2002-11-01,200211,0.0012,-0.0109,0.1199,0.0625,0.0302,0.1627,0.1181,0.019,0.0378,0.0158,0.042,-0.0121,0.1187,0.0613,0.029,0.1615,0.1169,0.0178,0.0366,0.0146,0.0408,-4.070463,-3.495323,0.276975,0.0123,0.0521,0.0398,0.0131,0.022908,0.0,-0.0122,0.0252,0.004449,0.059019,0.057288,-4.020714,-3.411479,0.293437,0.0158,0.0508,0.035,0.0141,0.025671,0.001657,-0.0294,0.0054,0.01159,0.088599,0.087103
2002-12-01,200212,0.0011,-0.0023,-0.0652,-0.0381,0.0084,-0.129,-0.0951,-0.0699,-0.0409,0.0383,-0.0479,-0.0034,-0.0663,-0.0392,0.0073,-0.1301,-0.0962,-0.071,-0.042,0.0372,-0.049,-4.002514,-3.462264,0.295386,0.0119,0.0484,0.0365,0.0124,0.025736,-0.002206,0.0507,-0.0146,0.00264,-0.058834,-0.060464,-4.070463,-3.495323,0.276975,0.0123,0.0521,0.0398,0.0131,0.022908,0.0,-0.0122,0.0252,0.004449,0.059019,0.057288
2003-01-01,200301,0.001,-0.0393,-0.034,-0.0407,-0.025,-0.0151,-0.0411,-0.0476,-0.006,-0.0321,-0.0238,-0.0403,-0.035,-0.0417,-0.026,-0.0161,-0.0421,-0.0486,-0.007,-0.0331,-0.0248,-3.971611,-3.402016,0.305942,0.0117,0.0495,0.0378,0.0118,0.028289,0.004422,-0.0106,0.0127,0.005168,-0.026579,-0.02786,-4.002514,-3.462264,0.295386,0.0119,0.0484,0.0365,0.0124,0.025736,-0.002206,0.0507,-0.0146,0.00264,-0.058834,-0.060464
2003-02-01,200302,0.0009,-0.0288,-0.0479,-0.0227,0.0195,0.0116,-0.0645,-0.0121,-0.0196,-0.0398,-0.027,-0.0297,-0.0488,-0.0236,0.0186,0.0107,-0.0654,-0.013,-0.0205,-0.0407,-0.0279,-3.951365,-3.353435,0.312251,0.0117,0.0472,0.0355,0.0111,0.027919,0.007705,0.0329,-0.0065,0.002564,-0.015246,-0.017225,-3.971611,-3.402016,0.305942,0.0117,0.0495,0.0378,0.0118,0.028289,0.004422,-0.0106,0.0127,0.005168,-0.026579,-0.02786
2003-03-01,200303,0.001,-0.0262,-0.0257,0.0132,0.015,-0.0097,-0.0043,0.0468,0.0373,0.0431,0.0104,-0.0272,-0.0267,0.0122,0.014,-0.0107,-0.0053,0.0458,0.0363,0.0421,0.0094,-3.956601,-3.331285,0.286118,0.0113,0.0486,0.0373,0.0106,0.024099,0.006008,-0.0135,0.0055,0.006136,0.010308,0.008967,-3.951365,-3.353435,0.312251,0.0117,0.0472,0.0355,0.0111,0.027919,0.007705,0.0329,-0.0065,0.002564,-0.015246,-0.017225
2003-04-01,200304,0.001,0.0438,0.1505,0.063,-0.0047,0.0918,0.1126,0.0897,0.0427,0.0723,0.1164,0.0428,0.1495,0.062,-0.0057,0.0908,0.1116,0.0887,0.0417,0.0713,0.1154,-4.035742,-3.363758,0.269654,0.0113,0.0481,0.0368,0.0111,0.019967,-0.002172,0.0102,0.0127,0.003065,0.082774,0.081462,-3.956601,-3.331285,0.286118,0.0113,0.0486,0.0373,0.0106,0.024099,0.006008,-0.0135,0.0055,0.006136,0.010308,0.008967
2003-05-01,200305,0.0009,0.0954,0.0286,0.0466,0.0866,0.098,0.0632,0.0348,0.0394,0.1016,0.0523,0.0945,0.0277,0.0457,0.0857,0.0971,0.0623,0.0339,0.0385,0.1007,0.0514,-4.086602,-3.369925,0.258376,0.0107,0.0436,0.0329,0.0116,0.006448,-0.001632,0.0592,-0.0121,0.002228,0.053251,0.051508,-4.035742,-3.363758,0.269654,0.0113,0.0481,0.0368,0.0111,0.019967,-0.002172,0.0102,0.0127,0.003065,0.082774,0.081462
2003-06-01,200306,0.001,0.0166,0.0242,0.0054,-0.0096,0.0035,0.0209,0.0344,0.0416,0.0106,0.0091,0.0156,0.0232,0.0044,-0.0106,0.0025,0.0199,0.0334,0.0406,0.0096,0.0081,-4.099086,-3.339527,0.254488,0.0092,0.0452,0.036,0.0122,0.001262,0.00109,-0.0154,0.0011,0.001998,0.012816,0.011351,-4.086602,-3.369925,0.258376,0.0107,0.0436,0.0329,0.0116,0.006448,-0.001632,0.0592,-0.0121,0.002228,0.053251,0.051508
2003-07-01,200307,0.0007,-0.0169,0.0667,0.0497,-0.0262,0.056,-0.0171,0.0329,0.0048,-0.0543,0.0361,-0.0176,0.066,0.049,-0.0269,0.0553,-0.0178,0.0322,0.0041,-0.055,0.0354,-4.106526,-3.317466,0.247643,0.009,0.0542,0.0452,0.0113,0.000272,0.001089,-0.0982,0.0101,0.002046,0.017932,0.016505,-4.099086,-3.339527,0.254488,0.0092,0.0452,0.036,0.0122,0.001262,0.00109,-0.0154,0.0011,0.001998,0.012816,0.011351
2003-08-01,200308,0.0007,0.0029,0.0803,0.0409,0.0619,0.0606,0.0126,0.0673,-0.0282,0.0192,0.0062,0.0022,0.0796,0.0402,0.0612,0.0599,0.0119,0.0666,-0.0289,0.0185,0.0055,-4.115671,-3.298439,0.242856,0.0095,0.0532,0.0437,0.0113,0.002917,0.003806,0.0166,0.0053,0.000966,0.019597,0.018014,-4.106526,-3.317466,0.247643,0.009,0.0542,0.0452,0.0113,0.000272,0.001089,-0.0982,0.0101,0.002046,0.017932,0.016505
2003-09-01,200309,0.0008,0.0114,-0.0421,-0.0374,-0.0218,-0.0093,-0.0552,-0.0454,0.003,0.0384,0.0026,0.0106,-0.0429,-0.0382,-0.0226,-0.0101,-0.056,-0.0462,0.0022,0.0376,0.0018,-4.095158,-3.250983,0.246542,0.0094,0.049,0.0396,0.0107,0.007323,0.00325,0.0546,-0.0043,0.001869,-0.010737,-0.012107,-4.115671,-3.298439,0.242856,0.0095,0.0532,0.0437,0.0113,0.002917,0.003806,0.0166,0.0053,0.000966,0.019597,0.018014
2003-10-01,200310,0.0007,0.0593,0.0731,0.0889,0.0165,0.0828,0.0683,0.0903,0.0087,0.0151,0.0634,0.0586,0.0724,0.0882,0.0158,0.0821,0.0676,0.0896,0.008,0.0144,0.0627,-4.132732,-3.220346,0.233309,0.0092,0.0518,0.0426,0.0103,0.007211,-0.00108,-0.0283,0.008,0.001408,0.05556,0.05397,-4.095158,-3.250983,0.246542,0.0094,0.049,0.0396,0.0107,0.007323,0.00325,0.0546,-0.0043,0.001869,-0.010737,-0.012107
2003-11-01,200311,0.0007,0.0359,0.0307,0.0208,0.0065,0.0186,-0.0063,0.0056,0.0182,0.0095,0.0115,0.0352,0.03,0.0201,0.0058,0.0179,-0.007,0.0049,0.0175,0.0088,0.0108,-4.124155,-3.149841,0.233754,0.0093,0.0519,0.0426,0.0101,0.010001,-0.002703,-0.0027,0.0079,0.00092,0.009259,0.007606,-4.132732,-3.220346,0.233309,0.0092,0.0518,0.0426,0.0103,0.007211,-0.00108,-0.0283,0.008,0.001408,0.05556,0.05397
2003-12-01,200312,0.0008,0.0344,0.119,0.0673,0.136,0.0215,0.0757,-0.0213,0.0564,0.0586,0.0428,0.0336,0.1182,0.0665,0.1352,0.0207,0.0749,-0.0221,0.0556,0.0578,0.042,-4.158236,-3.127343,0.21874,0.009,0.0511,0.0421,0.0098,0.006946,-0.001084,0.0139,0.0,0.000894,0.05178,0.050107,-4.124155,-3.149841,0.233754,0.0093,0.0519,0.0426,0.0101,0.010001,-0.002703,-0.0027,0.0079,0.00092,0.009259,0.007606
2004-01-01,200401,0.0007,0.0006,-0.0076,-0.007,0.0023,0.0451,0.0165,0.0045,0.031,0.0191,0.0289,-0.0001,-0.0083,-0.0077,0.0016,0.0444,0.0158,0.0038,0.0303,0.0184,0.0282,-4.163187,-3.122422,0.218028,0.0088,0.0499,0.0411,0.009,0.006887,0.004883,0.0187,0.0,0.000979,0.019078,0.017991,-4.158236,-3.127343,0.21874,0.009,0.0511,0.0421,0.0098,0.006946,-0.001084,0.0139,0.0,0.000894,0.05178,0.050107
2004-02-01,200402,0.0006,0.0426,0.0,0.0197,0.0454,-0.0291,-0.0042,0.061,0.0089,0.0211,0.0213,0.042,-0.0006,0.0191,0.0448,-0.0297,-0.0048,0.0604,0.0083,0.0205,0.0207,-4.163291,-3.112983,0.216053,0.0093,0.0483,0.039,0.0077,0.009361,0.0054,0.023,-0.0052,0.000611,0.014403,0.012716,-4.163187,-3.122422,0.218028,0.0088,0.0499,0.0411,0.009,0.006887,0.004883,0.0187,0.0,0.000979,0.019078,0.017991
2004-03-01,200403,0.0009,-0.0009,-0.0136,-0.0028,0.0002,-0.0251,-0.0203,0.0028,-0.0391,0.0114,-0.0066,-0.0018,-0.0145,-0.0037,-0.0007,-0.026,-0.0212,0.0019,-0.04,0.0105,-0.0075,-4.134909,-3.07537,0.281731,0.0094,0.0474,0.038,0.0078,0.012282,0.006445,0.0141,-0.0023,0.001981,-0.014982,-0.016267,-4.163291,-3.112983,0.216053,0.0093,0.0483,0.039,0.0077,0.009361,0.0054,0.023,-0.0052,0.000611,0.014403,0.012716
2004-04-01,200404,0.0008,0.0141,0.0246,-0.0017,0.0266,-0.0489,-0.0043,-0.0272,0.0351,-0.0357,-0.037,0.0133,0.0238,-0.0025,0.0258,-0.0497,-0.0051,-0.028,0.0343,-0.0365,-0.0378,-4.107343,-3.032181,0.285372,0.0094,0.0531,0.0437,0.0073,0.013766,0.003202,-0.0588,0.0054,0.001231,-0.015584,-0.016719,-4.134909,-3.07537,0.281731,0.0094,0.0474,0.038,0.0078,0.012282,0.006445,0.0141,-0.0023,0.001981,-0.014982,-0.016267
2004-05-01,200405,0.0006,-0.0191,-0.0164,0.0167,0.0055,0.0483,-0.0296,0.003,-0.0042,0.0126,0.0172,-0.0197,-0.017,0.0161,0.0049,0.0477,-0.0302,0.0024,-0.0048,0.012,0.0166,-4.108833,-3.018609,0.286412,0.0102,0.0539,0.0437,0.0071,0.01633,0.005851,-0.0051,-0.002,0.000978,0.013629,0.012024,-4.107343,-3.032181,0.285372,0.0094,0.0531,0.0437,0.0073,0.013766,0.003202,-0.0588,0.0054,0.001231,-0.015584,-0.016719
2004-06-01,200406,0.0008,0.0167,0.0534,0.053,0.0546,0.0267,0.008,0.0003,-0.005,0.0203,0.0131,0.0159,0.0526,0.0522,0.0538,0.0259,0.0072,-0.0005,-0.0058,0.0195,0.0123,-4.116251,-3.011493,0.279632,0.0127,0.0532,0.0405,0.0077,0.014491,0.003173,0.0121,-0.0028,0.000771,0.019488,0.018019,-4.108833,-3.018609,0.286412,0.0102,0.0539,0.0437,0.0071,0.01633,0.005851,-0.0051,-0.002,0.000978,0.013629,0.012024
2004-07-01,200407,0.001,-0.0597,-0.0464,-0.0406,0.0332,-0.0851,-0.01,-0.0403,-0.0593,0.0106,-0.023,-0.0607,-0.0474,-0.0416,0.0322,-0.0861,-0.011,-0.0413,-0.0603,0.0096,-0.024,-4.071356,-2.96703,0.287788,0.0133,0.0523,0.039,0.008,0.014721,-0.001581,0.0155,0.0029,0.000777,-0.032954,-0.034111,-4.116251,-3.011493,0.279632,0.0127,0.0532,0.0405,0.0077,0.014491,0.003173,0.0121,-0.0028,0.000771,0.019488,0.018019
2004-08-01,200408,0.0011,0.0079,-0.0223,0.0134,-0.0138,-0.0451,0.0117,-0.012,0.0164,0.0367,0.0188,0.0068,-0.0234,0.0123,-0.0149,-0.0462,0.0106,-0.0131,0.0153,0.0356,0.0177,-4.063738,-2.959834,0.286821,0.0148,0.0493,0.0345,0.0081,0.014279,0.000528,0.0395,0.0,0.001443,0.003807,0.002019,-4.071356,-2.96703,0.287788,0.0133,0.0523,0.039,0.008,0.014721,-0.001581,0.0155,0.0029,0.000777,-0.032954,-0.034111
2004-09-01,200409,0.0011,-0.0202,0.023,0.0194,0.0882,0.0346,0.0133,0.0261,-0.0141,0.0138,0.011,-0.0213,0.0219,0.0183,0.0871,0.0335,0.0122,0.025,-0.0152,0.0127,0.0099,-4.063252,-2.959763,0.289485,0.0165,0.0488,0.0323,0.0081,0.009132,0.002111,0.0096,0.0005,0.000706,0.010817,0.009347,-4.063738,-2.959834,0.286821,0.0148,0.0493,0.0345,0.0081,0.014279,0.000528,0.0395,0.0,0.001443,0.003807,0.002019
2004-10-01,200410,0.0011,0.0284,-0.03,-0.0145,0.0064,0.0514,0.0331,0.0306,-0.0243,0.0424,0.0109,0.0273,-0.0311,-0.0156,0.0053,0.0503,0.032,0.0295,-0.0254,0.0413,0.0098,-4.072327,-2.96919,0.29101,0.0176,0.0478,0.0302,0.0074,0.007429,0.005266,0.0154,0.001,0.00123,0.014973,0.013699,-4.063252,-2.959763,0.289485,0.0165,0.0488,0.0323,0.0081,0.009132,0.002111,0.0096,0.0005,0.000706,0.010817,0.009347
2004-11-01,200411,0.0015,0.0461,0.0727,0.0723,0.0658,0.0573,0.0363,0.0367,0.0067,0.0489,0.0469,0.0446,0.0712,0.0708,0.0643,0.0558,0.0348,0.0352,0.0052,0.0474,0.0454,-4.105378,-3.002588,0.279832,0.0207,0.0502,0.0295,0.0068,0.012177,0.000524,-0.0234,0.0034,0.000857,0.040559,0.035572,-4.072327,-2.96919,0.29101,0.0176,0.0478,0.0302,0.0074,0.007429,0.005266,0.0154,0.001,0.00123,0.014973,0.013699
2004-12-01,200412,0.0016,0.0477,0.0488,0.0252,-0.0231,0.0309,0.0418,0.035,0.0566,0.0248,0.0441,0.0461,0.0472,0.0236,-0.0247,0.0293,0.0402,0.0334,0.055,0.0232,0.0425,-4.132525,-3.03008,0.270619,0.0219,0.0484,0.0265,0.0068,0.013002,-0.003665,0.025,0.0007,0.000728,0.033734,0.032086,-4.105378,-3.002588,0.279832,0.0207,0.0502,0.0295,0.0068,0.012177,0.000524,-0.0234,0.0034,0.000857,0.040559,0.035572
2005-01-01,200501,0.0016,0.0023,-0.0702,-0.0176,0.0303,-0.0632,-0.0424,-0.0103,-0.0408,0.0176,-0.0217,0.0007,-0.0718,-0.0192,0.0287,-0.0648,-0.044,-0.0119,-0.0424,0.016,-0.0233,-4.093575,-2.995002,0.27818,0.0233,0.0465,0.0232,0.0066,0.013545,0.002102,0.03,-0.0023,0.000821,-0.023824,-0.024749,-4.132525,-3.03008,0.270619,0.0219,0.0484,0.0265,0.0068,0.013002,-0.003665,0.025,0.0007,0.000728,0.033734,0.032086
2005-02-01,200502,0.0016,0.0073,-0.0025,0.0407,0.1945,0.0003,-0.0044,0.0063,0.0244,0.0236,0.0015,0.0057,-0.0041,0.0391,0.1929,-0.0013,-0.006,0.0047,0.0228,0.022,-0.0001,-4.099142,-3.004355,0.271041,0.0254,0.0479,0.0225,0.0062,0.011758,0.005768,-0.0128,0.0016,0.000834,0.021152,0.019015,-4.093575,-2.995002,0.27818,0.0233,0.0465,0.0232,0.0066,0.013545,0.002102,0.03,-0.0023,0.000821,-0.023824,-0.024749
2005-03-01,200503,0.0021,-0.0085,-0.08,-0.0139,-0.0344,-0.0254,-0.0004,0.0022,-0.0048,0.0061,-0.0236,-0.0106,-0.0821,-0.016,-0.0365,-0.0275,-0.0025,0.0001,-0.0069,0.004,-0.0257,-4.06685,-2.975765,0.319857,0.0274,0.0488,0.0214,0.0066,0.009097,0.007821,-0.0072,-0.0053,0.00086,-0.01724,-0.018729,-4.099142,-3.004355,0.271041,0.0254,0.0479,0.0225,0.0062,0.011758,0.005768,-0.0128,0.0016,0.000834,0.021152,0.019015
2005-04-01,200504,0.0021,-0.0096,-0.1105,-0.0468,-0.0561,-0.0451,-0.02,-0.0528,0.0395,0.0213,-0.0159,-0.0117,-0.1126,-0.0489,-0.0582,-0.0472,-0.0221,-0.0549,0.0374,0.0192,-0.018,-4.035066,-2.938764,0.329624,0.0278,0.0461,0.0183,0.0072,0.007936,0.006725,0.0373,-0.0046,0.001826,-0.018926,-0.020076,-4.06685,-2.975765,0.319857,0.0274,0.0488,0.0214,0.0066,0.009097,0.007821,-0.0072,-0.0053,0.00086,-0.01724,-0.018729
2005-05-01,200505,0.0024,0.0233,0.0881,0.0291,0.021,0.0821,0.015,0.0643,0.0148,0.0166,0.0324,0.0209,0.0857,0.0267,0.0186,0.0797,0.0126,0.0619,0.0124,0.0142,0.03,-4.053237,-2.951863,0.320966,0.0284,0.044,0.0156,0.0086,0.004777,-0.001028,0.0297,-0.0002,0.000859,0.031994,0.030156,-4.035066,-2.938764,0.329624,0.0278,0.0461,0.0183,0.0072,0.007936,0.006725,0.0373,-0.0046,0.001826,-0.018926,-0.020076
2005-06-01,200506,0.0023,-0.0167,0.021,-0.0116,0.0576,-0.0164,0.0019,0.0244,-0.0058,0.0556,0.0142,-0.019,0.0187,-0.0139,0.0553,-0.0187,-0.0004,0.0221,-0.0081,0.0533,0.0119,-4.041881,-2.935572,0.326979,0.0297,0.0429,0.0132,0.009,0.005366,0.000514,0.0167,-0.0026,0.000542,0.001717,0.000139,-4.053237,-2.951863,0.320966,0.0284,0.044,0.0156,0.0086,0.004777,-0.001028,0.0297,-0.0002,0.000859,0.031994,0.030156
2005-07-01,200507,0.0024,0.0271,0.0542,0.0583,0.0589,0.0613,0.0313,0.0583,0.0372,0.0298,0.0241,0.0247,0.0518,0.0559,0.0565,0.0589,0.0289,0.0559,0.0348,0.0274,0.0217,-4.068557,-2.954136,0.315734,0.0322,0.0456,0.0134,0.0089,0.00448,0.004627,-0.0288,0.0044,0.00065,0.037364,0.036163,-4.041881,-2.935572,0.326979,0.0297,0.0429,0.0132,0.009,0.005366,0.000514,0.0167,-0.0026,0.000542,0.001717,0.000139
2005-08-01,200508,0.003,0.0008,-0.0287,-0.0136,0.0581,-0.0038,-0.012,-0.056,-0.0031,0.0125,-0.0167,-0.0022,-0.0317,-0.0166,0.0551,-0.0068,-0.015,-0.059,-0.0061,0.0095,-0.0197,-4.048686,-2.926354,0.320533,0.0344,0.0432,0.0088,0.0087,0.005405,0.005118,0.0333,-0.01,0.000697,-0.009159,-0.011265,-4.068557,-2.954136,0.315734,0.0322,0.0456,0.0134,0.0089,0.00448,0.004627,-0.0288,0.0044,0.00065,0.037364,0.036163
2005-09-01,200509,0.0029,0.0037,-0.0434,0.0084,0.0726,0.0067,-0.0147,-0.018,-0.0193,0.0438,0.0122,0.0008,-0.0463,0.0055,0.0697,0.0038,-0.0176,-0.0209,-0.0222,0.0409,0.0093,-4.047098,-2.917051,0.317892,0.0342,0.0464,0.0122,0.009,0.006716,0.01222,-0.0338,0.0028,0.00066,0.008067,0.006916,-4.048686,-2.926354,0.320533,0.0344,0.0432,0.0088,0.0087,0.005405,0.005118,0.0333,-0.01,0.000697,-0.009159,-0.011265
2005-10-01,200510,0.0027,-0.015,-0.0521,-0.0239,-0.1016,-0.0178,-0.0303,0.0154,-0.0326,-0.0685,0.0124,-0.0177,-0.0548,-0.0266,-0.1043,-0.0205,-0.033,0.0127,-0.0353,-0.0712,0.0097,-4.017699,-2.882441,0.321808,0.0371,0.0484,0.0113,0.0095,0.005749,0.002012,-0.0196,-0.0008,0.001818,-0.015672,-0.016697,-4.047098,-2.917051,0.317892,0.0342,0.0464,0.0122,0.009,0.006716,0.01222,-0.0338,0.0028,0.00066,0.008067,0.006916
2005-11-01,200511,0.0031,0.0099,0.0221,0.0531,0.0101,0.0645,0.0264,0.0394,0.0159,-0.0022,0.0491,0.0068,0.019,0.05,0.007,0.0614,0.0233,0.0363,0.0128,-0.0053,0.046,-4.040911,-2.900588,0.310914,0.0388,0.0481,0.0093,0.0097,0.005768,-0.008032,0.0076,0.0023,0.00054,0.038289,0.035675,-4.017699,-2.882441,0.321808,0.0371,0.0484,0.0113,0.0095,0.005749,0.002012,-0.0196,-0.0008,0.001818,-0.015672,-0.016697
2005-12-01,200512,0.0032,-0.0007,-0.0065,0.0144,0.0044,-0.0191,-0.0173,-0.0059,0.024,0.0124,0.0019,-0.0039,-0.0097,0.0112,0.0012,-0.0223,-0.0205,-0.0091,0.0208,0.0092,-0.0013,-4.028717,-2.883466,0.313478,0.0389,0.0461,0.0072,0.0095,0.003059,-0.004049,0.0267,-0.0042,0.000433,-6e-05,-0.001396,-4.040911,-2.900588,0.310914,0.0388,0.0481,0.0093,0.0097,0.005768,-0.008032,0.0076,0.0023,0.00054,0.038289,0.035675
2006-01-01,200601,0.0035,0.001,0.0579,0.0517,0.1254,0.0406,0.0386,0.0201,0.0219,0.0303,0.0158,-0.0025,0.0544,0.0482,0.1219,0.0371,0.0351,0.0166,0.0184,0.0268,0.0123,-4.045379,-2.895148,0.309226,0.0424,0.0474,0.005,0.0095,-0.000446,0.007622,-0.0118,0.0025,0.000975,0.026442,0.025424,-4.028717,-2.883466,0.313478,0.0389,0.0461,0.0072,0.0095,0.003059,-0.004049,0.0267,-0.0042,0.000433,-6e-05,-0.001396
